start,end,resource,detail
37059,37066,"MEM.E.Read","gate/up: Block8 activation reduction=2 row_block=6"
37059,37066,"MEM.W.Read","gate/up: Block8 activation reduction=2 row_block=6"
37060,37067,"MEM.E.Read","gate/up: Block8 activation reduction=2 row_block=7"
37060,37067,"MEM.W.Read","gate/up: Block8 activation reduction=2 row_block=7"
37069,37076,"MEM.E.Read","gate/up: Block8 activation reduction=2 row_block=8"
37069,37076,"MEM.W.Read","gate/up: Block8 activation reduction=2 row_block=8"
37070,37077,"MEM.E.Read","gate/up: Block8 activation reduction=2 row_block=9"
37070,37077,"MEM.W.Read","gate/up: Block8 activation reduction=2 row_block=9"
37071,37078,"MEM.E.Read","gate/up: Block8 activation reduction=2 row_block=10"
37071,37078,"MEM.W.Read","gate/up: Block8 activation reduction=2 row_block=10"
37072,37079,"MEM.E.Read","gate/up: Block8 activation reduction=2 row_block=11"
37072,37079,"MEM.W.Read","gate/up: Block8 activation reduction=2 row_block=11"
37081,37088,"MEM.E.Read","gate/up: Block8 activation reduction=2 row_block=12"
37081,37088,"MEM.W.Read","gate/up: Block8 activation reduction=2 row_block=12"
37082,37089,"MEM.E.Read","gate/up: Block8 activation reduction=2 row_block=13"
37082,37089,"MEM.W.Read","gate/up: Block8 activation reduction=2 row_block=13"
37083,37090,"MEM.E.Read","gate/up: Block8 activation reduction=2 row_block=14"
37083,37090,"MEM.W.Read","gate/up: Block8 activation reduction=2 row_block=14"
37084,37091,"MEM.E.Read","gate/up: Block8 activation reduction=2 row_block=15"
37084,37091,"MEM.W.Read","gate/up: Block8 activation reduction=2 row_block=15"
37085,37100,"MEM.E.Read","gate/up: INT8 gate/up weights wave=0 reduction=3 column_block=0"
37085,37100,"MEM.W.Read","gate/up: INT8 gate/up weights wave=0 reduction=3 column_block=0"
37086,37101,"MEM.E.Read","gate/up: INT8 gate/up weights wave=0 reduction=3 column_block=1"
37086,37101,"MEM.W.Read","gate/up: INT8 gate/up weights wave=0 reduction=3 column_block=1"
37087,37102,"MEM.E.Read","gate/up: INT8 gate/up weights wave=0 reduction=3 column_block=2"
37087,37102,"MEM.W.Read","gate/up: INT8 gate/up weights wave=0 reduction=3 column_block=2"
37088,37103,"MEM.E.Read","gate/up: INT8 gate/up weights wave=0 reduction=3 column_block=3"
37088,37103,"MEM.W.Read","gate/up: INT8 gate/up weights wave=0 reduction=3 column_block=3"
37100,37101,"MXM.E0.Dequant","gate/up: BF16 scale group=0"
37100,37101,"MXM.E0.Load","gate/up: INT8 IW column_block=0"
37100,37101,"MXM.E1.Dequant","gate/up: BF16 scale group=0"
37100,37101,"MXM.E1.Load","gate/up: INT8 IW column_block=0"
37100,37101,"MXM.W0.Dequant","gate/up: BF16 scale group=4"
37100,37101,"MXM.W0.Load","gate/up: INT8 IW column_block=0"
37100,37101,"MXM.W1.Dequant","gate/up: BF16 scale group=4"
37100,37101,"MXM.W1.Load","gate/up: INT8 IW column_block=0"
37101,37102,"MXM.E0.Dequant","gate/up: BF16 scale group=1"
37101,37102,"MXM.E0.Load","gate/up: INT8 IW column_block=1"
37101,37102,"MXM.E1.Dequant","gate/up: BF16 scale group=1"
37101,37102,"MXM.E1.Load","gate/up: INT8 IW column_block=1"
37101,37102,"MXM.W0.Dequant","gate/up: BF16 scale group=5"
37101,37102,"MXM.W0.Load","gate/up: INT8 IW column_block=1"
37101,37102,"MXM.W1.Dequant","gate/up: BF16 scale group=5"
37101,37102,"MXM.W1.Load","gate/up: INT8 IW column_block=1"
37101,37108,"MEM.E.Read","gate/up: Block8 activation reduction=3 row_block=0"
37101,37108,"MEM.W.Read","gate/up: Block8 activation reduction=3 row_block=0"
37102,37103,"MXM.E0.Dequant","gate/up: BF16 scale group=2"
37102,37103,"MXM.E0.Load","gate/up: INT8 IW column_block=2"
37102,37103,"MXM.E1.Dequant","gate/up: BF16 scale group=2"
37102,37103,"MXM.E1.Load","gate/up: INT8 IW column_block=2"
37102,37103,"MXM.W0.Dequant","gate/up: BF16 scale group=6"
37102,37103,"MXM.W0.Load","gate/up: INT8 IW column_block=2"
37102,37103,"MXM.W1.Dequant","gate/up: BF16 scale group=6"
37102,37103,"MXM.W1.Load","gate/up: INT8 IW column_block=2"
37102,37109,"MEM.E.Read","gate/up: Block8 activation reduction=3 row_block=1"
37102,37109,"MEM.W.Read","gate/up: Block8 activation reduction=3 row_block=1"
37103,37104,"MXM.E0.Dequant","gate/up: BF16 scale group=3"
37103,37104,"MXM.E0.Load","gate/up: INT8 IW column_block=3"
37103,37104,"MXM.E1.Dequant","gate/up: BF16 scale group=3"
37103,37104,"MXM.E1.Load","gate/up: INT8 IW column_block=3"
37103,37104,"MXM.W0.Dequant","gate/up: BF16 scale group=7"
37103,37104,"MXM.W0.Load","gate/up: INT8 IW column_block=3"
37103,37104,"MXM.W1.Dequant","gate/up: BF16 scale group=7"
37103,37104,"MXM.W1.Load","gate/up: INT8 IW column_block=3"
37103,37110,"MEM.E.Read","gate/up: Block8 activation reduction=3 row_block=2"
37103,37110,"MEM.W.Read","gate/up: Block8 activation reduction=3 row_block=2"
37104,37111,"MEM.E.Read","gate/up: Block8 activation reduction=3 row_block=3"
37104,37111,"MEM.W.Read","gate/up: Block8 activation reduction=3 row_block=3"
37108,37148,"MXM.E0.Compute","gate/up: Block8 wave=0 reduction=3 rows=128 partial sum dst=sram"
37108,37148,"MXM.E1.Compute","gate/up: Block8 wave=0 reduction=3 rows=128 partial sum dst=sram"
37108,37148,"MXM.W0.Compute","gate/up: Block8 wave=0 reduction=3 rows=128 partial sum dst=sram"
37108,37148,"MXM.W1.Compute","gate/up: Block8 wave=0 reduction=3 rows=128 partial sum dst=sram"
37113,37120,"MEM.E.Read","gate/up: Block8 activation reduction=3 row_block=4"
37113,37120,"MEM.W.Read","gate/up: Block8 activation reduction=3 row_block=4"
37114,37121,"MEM.E.Read","gate/up: Block8 activation reduction=3 row_block=5"
37114,37121,"MEM.W.Read","gate/up: Block8 activation reduction=3 row_block=5"
37115,37122,"MEM.E.Read","gate/up: Block8 activation reduction=3 row_block=6"
37115,37122,"MEM.W.Read","gate/up: Block8 activation reduction=3 row_block=6"
37116,37123,"MEM.E.Read","gate/up: Block8 activation reduction=3 row_block=7"
37116,37123,"MEM.W.Read","gate/up: Block8 activation reduction=3 row_block=7"
37125,37132,"MEM.E.Read","gate/up: Block8 activation reduction=3 row_block=8"
37125,37132,"MEM.W.Read","gate/up: Block8 activation reduction=3 row_block=8"
37126,37133,"MEM.E.Read","gate/up: Block8 activation reduction=3 row_block=9"
37126,37133,"MEM.W.Read","gate/up: Block8 activation reduction=3 row_block=9"
37127,37134,"MEM.E.Read","gate/up: Block8 activation reduction=3 row_block=10"
37127,37134,"MEM.W.Read","gate/up: Block8 activation reduction=3 row_block=10"
37128,37135,"MEM.E.Read","gate/up: Block8 activation reduction=3 row_block=11"
37128,37135,"MEM.W.Read","gate/up: Block8 activation reduction=3 row_block=11"
37137,37144,"MEM.E.Read","gate/up: Block8 activation reduction=3 row_block=12"
37137,37144,"MEM.W.Read","gate/up: Block8 activation reduction=3 row_block=12"
37138,37145,"MEM.E.Read","gate/up: Block8 activation reduction=3 row_block=13"
37138,37145,"MEM.W.Read","gate/up: Block8 activation reduction=3 row_block=13"
37139,37146,"MEM.E.Read","gate/up: Block8 activation reduction=3 row_block=14"
37139,37146,"MEM.W.Read","gate/up: Block8 activation reduction=3 row_block=14"
37140,37147,"MEM.E.Read","gate/up: Block8 activation reduction=3 row_block=15"
37140,37147,"MEM.W.Read","gate/up: Block8 activation reduction=3 row_block=15"
37141,37156,"MEM.E.Read","gate/up: INT8 gate/up weights wave=0 reduction=4 column_block=0"
37141,37156,"MEM.W.Read","gate/up: INT8 gate/up weights wave=0 reduction=4 column_block=0"
37142,37157,"MEM.E.Read","gate/up: INT8 gate/up weights wave=0 reduction=4 column_block=1"
37142,37157,"MEM.W.Read","gate/up: INT8 gate/up weights wave=0 reduction=4 column_block=1"
37143,37158,"MEM.E.Read","gate/up: INT8 gate/up weights wave=0 reduction=4 column_block=2"
37143,37158,"MEM.W.Read","gate/up: INT8 gate/up weights wave=0 reduction=4 column_block=2"
37144,37159,"MEM.E.Read","gate/up: INT8 gate/up weights wave=0 reduction=4 column_block=3"
37144,37159,"MEM.W.Read","gate/up: INT8 gate/up weights wave=0 reduction=4 column_block=3"
37156,37157,"MXM.E0.Dequant","gate/up: BF16 scale group=0"
37156,37157,"MXM.E0.Load","gate/up: INT8 IW column_block=0"
37156,37157,"MXM.E1.Dequant","gate/up: BF16 scale group=0"
37156,37157,"MXM.E1.Load","gate/up: INT8 IW column_block=0"
37156,37157,"MXM.W0.Dequant","gate/up: BF16 scale group=4"
37156,37157,"MXM.W0.Load","gate/up: INT8 IW column_block=0"
37156,37157,"MXM.W1.Dequant","gate/up: BF16 scale group=4"
37156,37157,"MXM.W1.Load","gate/up: INT8 IW column_block=0"
37157,37158,"MXM.E0.Dequant","gate/up: BF16 scale group=1"
37157,37158,"MXM.E0.Load","gate/up: INT8 IW column_block=1"
37157,37158,"MXM.E1.Dequant","gate/up: BF16 scale group=1"
37157,37158,"MXM.E1.Load","gate/up: INT8 IW column_block=1"
37157,37158,"MXM.W0.Dequant","gate/up: BF16 scale group=5"
37157,37158,"MXM.W0.Load","gate/up: INT8 IW column_block=1"
37157,37158,"MXM.W1.Dequant","gate/up: BF16 scale group=5"
37157,37158,"MXM.W1.Load","gate/up: INT8 IW column_block=1"
37157,37164,"MEM.E.Read","gate/up: Block8 activation reduction=4 row_block=0"
37157,37164,"MEM.W.Read","gate/up: Block8 activation reduction=4 row_block=0"
37158,37159,"MXM.E0.Dequant","gate/up: BF16 scale group=2"
37158,37159,"MXM.E0.Load","gate/up: INT8 IW column_block=2"
37158,37159,"MXM.E1.Dequant","gate/up: BF16 scale group=2"
37158,37159,"MXM.E1.Load","gate/up: INT8 IW column_block=2"
37158,37159,"MXM.W0.Dequant","gate/up: BF16 scale group=6"
37158,37159,"MXM.W0.Load","gate/up: INT8 IW column_block=2"
37158,37159,"MXM.W1.Dequant","gate/up: BF16 scale group=6"
37158,37159,"MXM.W1.Load","gate/up: INT8 IW column_block=2"
37158,37165,"MEM.E.Read","gate/up: Block8 activation reduction=4 row_block=1"
37158,37165,"MEM.W.Read","gate/up: Block8 activation reduction=4 row_block=1"
37159,37160,"MXM.E0.Dequant","gate/up: BF16 scale group=3"
37159,37160,"MXM.E0.Load","gate/up: INT8 IW column_block=3"
37159,37160,"MXM.E1.Dequant","gate/up: BF16 scale group=3"
37159,37160,"MXM.E1.Load","gate/up: INT8 IW column_block=3"
37159,37160,"MXM.W0.Dequant","gate/up: BF16 scale group=7"
37159,37160,"MXM.W0.Load","gate/up: INT8 IW column_block=3"
37159,37160,"MXM.W1.Dequant","gate/up: BF16 scale group=7"
37159,37160,"MXM.W1.Load","gate/up: INT8 IW column_block=3"
37159,37166,"MEM.E.Read","gate/up: Block8 activation reduction=4 row_block=2"
37159,37166,"MEM.W.Read","gate/up: Block8 activation reduction=4 row_block=2"
37160,37167,"MEM.E.Read","gate/up: Block8 activation reduction=4 row_block=3"
